entity,soc
hibernate-core/src/main/java/org/hibernate/{internal/QualifiedTableNameFilterConfiguration.java => annotations/SqlFragmentAlias.java},16
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/SerializableTypeDescriptor.java,16
hibernate-core/src/main/java/org/hibernate/stat/spi/StatisticsImplementor.java,16
hibernate-core/src/main/java/org/hibernate/stat/internal/ConcurrentStatisticsImpl.java,16
hibernate-core/src/main/java/org/hibernate/stat/internal/ConcurrentNaturalIdCacheStatisticsImpl.java,16
hibernate-core/src/main/java/org/hibernate/stat/Statistics.java,16
hibernate-core/src/main/java/org/hibernate/stat/NaturalIdCacheStatistics.java,16
hibernate-core/src/main/java/org/hibernate/internal/StoredProcedureOutputsImpl.java,16
hibernate-core/src/main/java/org/hibernate/hql/{internal/ast/exec/AbstractStatementExecutor.java => spi/TemporaryTableBulkIdStrategy.java},16
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/BooleanLiteralNode.java,16
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/exec/MultiTableUpdateExecutor.java,16
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/exec/MultiTableDeleteExecutor.java,16
hibernate-core/src/main/java/org/hibernate/engine/ManagedEntity.java,16
hibernate-core/src/main/java/org/hibernate/engine/ManagedComposite.java,16
hibernate-core/src/main/java/org/hibernate/engine/Managed.java,16
hibernate-core/src/main/java/org/hibernate/dialect/lock/OptimisticLockingStrategy.java,16
hibernate-core/src/main/java/org/hibernate/dialect/lock/AbstractSelectLockingStrategy.java,16
hibernate-core/src/main/java/org/hibernate/dialect/MimerSQLDialect.java,16
hibernate-core/src/main/java/org/hibernate/dialect/DerbyDialect.java,16
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/EnhancementException.java,16
hibernate-core/src/main/java/org/hibernate/boot/registry/selector/spi/package-info.java,16
hibernate-core/src/main/java/org/hibernate/boot/registry/selector/spi/StrategySelector.java,16
hibernate-core/src/main/java/org/hibernate/boot/registry/selector/spi/StrategySelectionException.java,16
hibernate-core/src/main/java/org/hibernate/boot/registry/selector/package-info.java,16
hibernate-core/src/main/java/org/hibernate/boot/registry/selector/internal/StrategySelectorImpl.java,16
hibernate-core/src/main/java/org/hibernate/boot/registry/package-info.java,16
hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/spi/package-info.java,16
hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/spi/ClassLoadingException.java,16
hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/spi/ClassLoaderService.java,16
hibernate-core/src/main/java/org/hibernate/boot/registry/StandardServiceInitiator.java,16
hibernate-core/src/main/java/org/hibernate/boot/registry/BootstrapServiceRegistry.java,16
hibernate-core/src/main/java/org/hibernate/annotations/FilterJoinTable.java,16
documentation/src/main/docbook/quickstart/tutorials/osgi/managed-jpa/features.xml,16
documentation/src/main/docbook/manual/en-US/HIBERNATE_-_Relational_Persistence_for_Idiomatic_Java.xml,16
documentation/src/main/docbook/devguide/en-US/Locking.xml,16
hibernate-infinispan/src/main/java/org/hibernate/cache/infinispan/naturalid/TransactionalAccess.java,15
hibernate-envers/src/test/java/org/hibernate/envers/test/performance/EvictAuditDataAfterCommitTest.java,15
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/collection/embeddable/EmbeddableSet.java,15
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/primarykeyjoincolumn/Person.java,15
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/primarykeyjoincolumn/NotAuditedProxyPerson.java,15
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/primarykeyjoincolumn/NotAuditedNoProxyPerson.java,15
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/primarykeyjoincolumn/AccountNotAuditedOwners.java,15
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/primarykeyjoincolumn/Account.java,15
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/CollectionMetadataGenerator.java,15
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/AuditEntitiesConfiguration.java,15
hibernate-entitymanager/src/test/resources/org/hibernate/jpa/test/procedure/orm.xml,15
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/procedure/OrmTest.java,15
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/procedure/AnnotationTest.java,15
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/{metadata => metagen}/mappedsuperclass/idclass/ProductAttributeId.java,15
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/{metadata => metagen}/mappedsuperclass/idclass/ProductAttribute.java,15
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/{metadata => metagen}/mappedsuperclass/idclass/MappedSuperclassWithEntityWithIdClassTest.java,15
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/{metadata => metagen}/mappedsuperclass/idclass/AbstractAttributeId.java,15
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/{metadata => metagen}/mappedsuperclass/idclass/AbstractAttribute.java,15
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/{metadata => metagen}/mappedsuperclass/embeddedid/ProductId.java,15
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/{metadata => metagen}/mappedsuperclass/embeddedid/Product.java,15
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/{metadata => metagen}/mappedsuperclass/embeddedid/MappedSuperclassWithEmbeddedIdTest.java,15
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/{metadata => metagen}/mappedsuperclass/embeddedid/AbstractProduct.java,15
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/metagen/mappedsuperclass/embedded/Company.java,15
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/metagen/mappedsuperclass/embedded/Address.java,15
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/metagen/mappedsuperclass/embedded/AbstractAddressable.java,15
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/metagen/mappedsuperclass/attribute/Product.java,15
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/metagen/mappedsuperclass/attribute/MappedSuperclassWithAttributesTest.java,15
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/metagen/mappedsuperclass/attribute/AbstractNameable.java,15
hibernate-entitymanager/src/main/java/org/hibernate/jpa/criteria/compile/CriteriaQueryTypeQueryAdapter.java,15
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/management/impl/EhcacheHibernateMbeanNames.java,15
hibernate-core/src/test/java/org/hibernate/test/sql/autodiscovery/AutoDiscoveryTest.java,15
hibernate-core/src/test/java/org/hibernate/test/jdbc/GeneralWorkTest.java,15
hibernate-core/src/test/java/org/hibernate/test/cfg/cache/CacheConfigurationTest.java,15
hibernate-core/src/test/java/org/hibernate/test/annotations/onetoone/primarykey/NullablePrimaryKeyTest.java,15
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e1/b/specjmapid/ondemand/LazyLoadingTest.java,15
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e1/b/specjmapid/ondemand/ItemDemand.java,15
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e1/b/specjmapid/ondemand/CustomerInventoryDemand.java,15
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e1/b/specjmapid/ondemand/CustomerDemand.java,15
hibernate-core/src/test/java/org/hibernate/loader/NonEncapsulatedCompositeIdResultSetProcessorTest.java,15
hibernate-core/src/test/java/org/hibernate/engine/jdbc/dialect/internal/{StandardDialectResolverTest.java => StandardDatabaseMetaDataDialectResolverTest.java},15
hibernate-core/src/test/java/org/hibernate/dialect/TestingDialects.java,15
hibernate-core/src/matrix/java/org/hibernate/test/naturalid/mutable/cached/CachedMutableNaturalIdTest.java,15
hibernate-core/src/matrix/java/org/hibernate/test/annotations/xml/ejb3/Ejb3XmlTestCase.java,15
hibernate-core/src/matrix/java/org/hibernate/test/annotations/filter/subclass/tableperclass/TablePerClassTest.java,15
hibernate-core/src/matrix/java/org/hibernate/test/annotations/filter/subclass/singletable/SingleTableTest.java,15
hibernate-core/src/matrix/java/org/hibernate/test/annotations/filter/subclass/joined/JoinedSubClassTest.java,15
hibernate-core/src/main/java/org/hibernate/type/descriptor/sql/BlobTypeDescriptor.java,15
hibernate-core/src/main/java/org/hibernate/stat/internal/SessionStatisticsImpl.java,15
hibernate-core/src/main/java/org/hibernate/procedure/internal/package-info.java,15
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/AbstractFetchOwnerDelegate.java,15
hibernate-core/src/main/java/org/hibernate/loader/entity/CascadeEntityJoinWalker.java,15
hibernate-core/src/main/java/org/hibernate/loader/OuterJoinableAssociation.java,15
hibernate-core/src/main/java/org/hibernate/loader/GeneratedCollectionAliases.java,15
hibernate-core/src/main/java/org/hibernate/loader/DefaultEntityAliases.java,15
hibernate-core/src/main/java/org/hibernate/id/enhanced/SequenceStructure.java,15
hibernate-core/src/main/java/org/hibernate/id/GUIDGenerator.java,15
hibernate-core/src/main/java/org/hibernate/exception/internal/SQLStateConversionDelegate.java,15
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultFlushEventListener.java,15
hibernate-core/src/main/java/org/hibernate/engine/{ => spi}/ManagedEntity.java,15
hibernate-core/src/main/java/org/hibernate/engine/{ => spi}/ManagedComposite.java,15
hibernate-core/src/main/java/org/hibernate/engine/{ => spi}/Managed.java,15
hibernate-core/src/main/java/org/hibernate/engine/spi/CascadingAction.java,15
hibernate-core/src/main/java/org/hibernate/engine/jdbc/dialect/{internal/AbstractDialectResolver.java => spi/AbstractDatabaseMetaDataDialectResolver.java},15
hibernate-core/src/main/java/org/hibernate/engine/jdbc/dialect/spi/DialectResolver.java,15
hibernate-core/src/main/java/org/hibernate/engine/jdbc/dialect/spi/DatabaseMetaDataDialectResolver.java,15
hibernate-core/src/main/java/org/hibernate/engine/jdbc/dialect/internal/{StandardDialectResolver.java => StandardDatabaseInfoDialectResolver.java},15
hibernate-core/src/main/java/org/hibernate/engine/jdbc/dialect/internal/StandardDatabaseMetaDataDialectResolver.java,15
hibernate-core/src/main/java/org/hibernate/engine/jdbc/dialect/internal/DatabaseInfoDialectResolverSet.java,15
hibernate-core/src/main/java/org/hibernate/engine/jdbc/dialect/internal/DatabaseInfoDialectResolverInitiator.java,15
hibernate-core/src/main/java/org/hibernate/engine/jdbc/dialect/internal/BasicDialectResolver.java,15
hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/internal/DriverManagerConnectionProviderImpl.java,15
hibernate-core/src/main/java/org/hibernate/dialect/lock/SelectLockingStrategy.java,15
hibernate-core/src/main/java/org/hibernate/dialect/lock/PessimisticWriteSelectLockingStrategy.java,15
hibernate-core/src/main/java/org/hibernate/dialect/lock/PessimisticReadSelectLockingStrategy.java,15
hibernate-core/src/main/java/org/hibernate/dialect/Cache71Dialect.java,15
hibernate-core/src/main/java/org/hibernate/cfg/annotations/QueryHintDefinition.java,15
documentation/src/main/docbook/devguide/en-US/chapters/osgi/OSGi.xml,15
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/flush/ManualFlushAutoCommitDisabled.java,14
hibernate-envers/src/main/resources/OSGI-INF/blueprint/blueprint.xml,14
hibernate-envers/src/main/java/org/hibernate/envers/configuration/metadata/IdMetadataGenerator.java,14
hibernate-core/src/test/java/org/hibernate/test/type/descriptor/java/LocaleTypeDescriptorTest.java,14
hibernate-core/src/test/java/org/hibernate/test/sql/refcursor/CursorFromCallableTest.java,14
hibernate-core/src/test/java/org/hibernate/test/sql/hand/query/NativeSQLQueries.hbm.xml,14
hibernate-core/src/test/java/org/hibernate/test/criterion/CriterionTest.java,14
hibernate-core/src/test/java/org/hibernate/test/constraint/ConstraintTest.java,14
hibernate-core/src/test/java/org/hibernate/test/annotations/join/JoinOrderingTest.java,14
hibernate-core/src/main/java/org/hibernate/type/AbstractStandardBasicType.java,14
hibernate-core/src/main/java/org/hibernate/loader/custom/sql/SQLCustomQuery.java,14
hibernate-core/src/main/java/org/hibernate/internal/util/collections/JoinedIterator.java,14
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/IdentNode.java,14
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/ErrorCounter.java,14
hibernate-core/src/main/java/org/hibernate/exception/internal/StandardSQLExceptionConverter.java,14
hibernate-core/src/main/java/org/hibernate/event/internal/DefaultLockEventListener.java,14
hibernate-core/src/main/java/org/hibernate/engine/spi/TypedValue.java,14
hibernate-core/src/main/java/org/hibernate/engine/spi/EntityKey.java,14
hibernate-core/src/main/java/org/hibernate/engine/spi/CollectionKey.java,14
hibernate-core/src/main/java/org/hibernate/engine/spi/AssociationKey.java,14
hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/ResultSetWrapperImpl.java,14
hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/ResultSetReturnImpl.java,14
hibernate-core/src/main/java/org/hibernate/cfg/OneToOneSecondPass.java,14
hibernate-core/src/main/java/org/hibernate/annotations/MetaValue.java,14
hibernate-core/src/main/java/org/hibernate/annotations/ManyToAny.java,14
hibernate-core/src/main/java/org/hibernate/annotations/Formula.java,14
hibernate-core/src/main/java/org/hibernate/annotations/DiscriminatorFormula.java,14
hibernate-core/src/main/java/org/hibernate/annotations/ColumnTransformer.java,14
hibernate-core/src/main/java/org/hibernate/annotations/Check.java,14
hibernate-core/src/main/java/org/hibernate/annotations/CascadeType.java,14
hibernate-core/src/main/java/org/hibernate/annotations/Cascade.java,14
hibernate-core/src/main/java/org/hibernate/annotations/BatchSize.java,14
hibernate-core/src/main/java/org/hibernate/annotations/AttributeAccessor.java,14
hibernate-core/src/main/java/org/hibernate/annotations/AnyMetaDefs.java,14
hibernate-core/src/main/java/org/hibernate/annotations/AnyMetaDef.java,14
hibernate-core/src/main/java/org/hibernate/annotations/Any.java,14
hibernate-core/src/main/java/org/hibernate/annotations/AccessType.java,14
hibernate-core/src/main/java/org/hibernate/NaturalIdMutability.java,14
hibernate-testing/src/main/java/org/hibernate/testing/junit4/Helper.java,13
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/superclass/auditoverride/{TransitiveOverrideTestEntity.java => TransitiveOverrideEntity.java},13
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/superclass/auditoverride/{PropertyOverrideTestEntity.java => PropertyOverrideEntity.java},13
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/superclass/auditoverride/{NotAnnotatedBaseEntity.java => NotAuditedBaseEntity.java},13
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/superclass/auditoverride/{AuditOverrideTest.java => AuditPropertyOverrideTest.java},13
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/superclass/auditoverride/ExtendedBaseEntity.java,13
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/superclass/auditoverride/ClassOverrideNotAuditedEntity.java,13
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/superclass/auditoverride/ClassOverrideAuditedEntity.java,13
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/superclass/auditoverride/AuditedSpecialEntity.java,13
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/superclass/auditoverride/AuditedBaseEntity.java,13
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/superclass/auditoverride/AuditClassOverrideTest.java,13
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/jta/JtaExceptionListener.java,13
hibernate-envers/src/main/java/org/hibernate/envers/configuration/metadata/ToOneRelationMetadataGenerator.java,13
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/GlobalConfiguration.java,13
hibernate-envers/src/main/java/org/hibernate/envers/Audited.java,13
hibernate-entitymanager/src/test/resources/org/hibernate/jpa/test/xml/Qualifier.hbm.xml,13
hibernate-entitymanager/src/test/resources/hibernate.properties,13
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/packaging/PackagedEntityManagerTest.java,13
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/criteria/ParameterTest.java,13
hibernate-entitymanager/src/main/java/org/hibernate/jpa/internal/metamodel/MetadataContext.java,13
hibernate-entitymanager/src/main/java/org/hibernate/jpa/internal/metamodel/AttributeFactory.java,13
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/filter/subclass/tableperclass/TablePerClassTest.java,13
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/filter/subclass/tableperclass/Mammal.java,13
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/filter/subclass/tableperclass/Human.java,13
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/filter/subclass/tableperclass/Animal.java,13
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/filter/subclass/singletable/SingleTableTest.java,13
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/filter/subclass/singletable/Mammal.java,13
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/filter/subclass/singletable/Human.java,13
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/filter/subclass/singletable/Animal.java,13
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/filter/subclass/joined/Mammal.java,13
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/filter/subclass/joined/JoinedSubClassTest.java,13
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/filter/subclass/joined/Human.java,13
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/filter/subclass/joined/Club.java,13
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/filter/subclass/joined/Animal.java,13
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/filter/subclass/SubClassTest.java,13
hibernate-core/src/test/java/org/hibernate/{ => test}/type/descriptor/sql/StringValueMappingTest.java,13
hibernate-core/src/test/java/org/hibernate/{ => test}/type/descriptor/sql/StringClobImpl.java,13
hibernate-core/src/test/java/org/hibernate/{ => test}/type/descriptor/sql/ResultSetProxy.java,13
hibernate-core/src/test/java/org/hibernate/{ => test}/type/descriptor/sql/PreparedStatementProxy.java,13
hibernate-core/src/test/java/org/hibernate/{ => test}/type/descriptor/java/StringDescriptorTest.java,13
hibernate-core/src/test/java/org/hibernate/{ => test}/type/descriptor/java/BooleanDescriptorTest.java,13
hibernate-core/src/test/java/org/hibernate/{ => test}/type/descriptor/java/BlobDescriptorTest.java,13
hibernate-core/src/test/java/org/hibernate/{ => test}/type/descriptor/java/BigIntegerDescriptorTest.java,13
hibernate-core/src/test/java/org/hibernate/{ => test}/type/descriptor/java/BigDecimalDescriptorTest.java,13
hibernate-core/src/test/java/org/hibernate/{ => test}/type/descriptor/java/AbstractDescriptorTest.java,13
hibernate-core/src/test/java/org/hibernate/{ => test}/type/TypeTest.java,13
hibernate-core/src/test/java/org/hibernate/{ => test}/type/BasicTypeRegistryTest.java,13
hibernate-core/src/test/java/org/hibernate/{ => test}/type/AttributeConverterTest.java,13
hibernate-core/src/test/java/org/hibernate/test/type/AttributeConverterTest.java,13
hibernate-core/src/test/java/org/hibernate/test/sql/hand/custom/sybase/Mappings.hbm.xml,13
hibernate-core/src/test/java/org/hibernate/test/sql/hand/custom/sqlserver/Mappings.hbm.xml,13
hibernate-core/src/test/java/org/hibernate/test/sql/hand/custom/oracle/StoredProcedures.hbm.xml,13
hibernate-core/src/test/java/org/hibernate/test/sql/hand/custom/oracle/Mappings.hbm.xml,13
hibernate-core/src/test/java/org/hibernate/test/sql/hand/custom/mysql/Mappings.hbm.xml,13
hibernate-core/src/test/java/org/hibernate/test/sql/hand/custom/db2/Mappings.hbm.xml,13
hibernate-core/src/test/java/org/hibernate/test/sql/hand/custom/datadirect/oracle/StoredProcedures.hbm.xml,13
hibernate-core/src/test/java/org/hibernate/test/multitenancy/schema/SchemaBasedMultiTenancyTest.java,13
hibernate-core/src/test/java/org/hibernate/test/multitenancy/schema/CurrentTenantResolverMultiTenancyTest.java,13
hibernate-core/src/test/java/org/hibernate/test/multitenancy/TestingConnectionProvider.java,13
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/HQLScrollFetchTest.java,13
hibernate-core/src/test/java/org/hibernate/test/formulajoin/FormulaJoinTest.java,13
hibernate-core/src/test/java/org/hibernate/test/formulajoin/AnnotatedMaster.java,13
hibernate-core/src/test/java/org/hibernate/test/formulajoin/AnnotatedDetail.java,13
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/MultipleCollectionListeners.java,13
hibernate-core/src/test/java/org/hibernate/test/common/JdbcConnectionAccessImpl.java,13
hibernate-core/src/test/java/org/hibernate/test/bytecode/javassist/ReflectionOptimizerTest.java,13
hibernate-core/src/test/java/org/hibernate/test/annotations/onetomany/User.java,13
hibernate-core/src/test/java/org/hibernate/test/annotations/onetomany/Post.java,13
hibernate-core/src/test/java/org/hibernate/test/annotations/onetomany/Forum.java,13
hibernate-core/src/test/java/org/hibernate/test/annotations/beanvalidation/MinMax.java,13
hibernate-core/src/test/java/org/hibernate/test/annotations/any/StringProperty.java,13
hibernate-core/src/test/java/org/hibernate/test/annotations/any/LongProperty.java,13
hibernate-core/src/test/java/org/hibernate/test/annotations/any/IntegerProperty.java,13
hibernate-core/src/test/java/org/hibernate/test/annotations/any/CharProperty.java,13
hibernate-core/src/test/java/org/hibernate/test/annotations/Sky.java,13
hibernate-core/src/test/java/org/hibernate/loader/{AssociationResultSetProcessorTest.java => EntityAssociationResultSetProcessorTest.java},13
hibernate-core/src/main/java/org/hibernate/type/SpecialOneToOneType.java,13
hibernate-core/src/main/java/org/hibernate/result/internal/UpdateCountOutputImpl.java,13
hibernate-core/src/main/java/org/hibernate/result/internal/ResultSetOutputImpl.java,13
hibernate-core/src/main/java/org/hibernate/result/internal/OutputsImpl.java,13
hibernate-core/src/main/java/org/hibernate/result/Outputs.java,13
hibernate-core/src/main/java/org/hibernate/procedure/internal/ProcedureOutputsImpl.java,13
hibernate-core/src/main/java/org/hibernate/procedure/ProcedureOutputs.java,13
hibernate-core/src/main/java/org/hibernate/procedure/ParameterStrategyException.java,13
hibernate-core/src/main/java/org/hibernate/procedure/NoSuchParameterException.java,13
hibernate-core/src/main/java/org/hibernate/mapping/Value.java,13
hibernate-core/src/main/java/org/hibernate/mapping/Selectable.java,13
hibernate-core/src/main/java/org/hibernate/loader/spi/ResultSetProcessingContext.java,13
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/LoadPlanVisitor.java,13
hibernate-core/src/main/java/org/hibernate/id/TableGenerator.java,13
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/util/SessionFactoryHelper.java,13
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/DotNode.java,13
hibernate-core/src/main/java/org/hibernate/engine/transaction/internal/jta/JtaIsolationDelegate.java,13
hibernate-core/src/main/java/org/hibernate/engine/transaction/internal/jdbc/JdbcIsolationDelegate.java,13
hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/LogicalConnectionImpl.java,13
hibernate-core/src/main/java/org/hibernate/dialect/pagination/NoopLimitHandler.java,13
hibernate-core/src/main/java/org/hibernate/dialect/pagination/LimitHelper.java,13
hibernate-core/src/main/java/org/hibernate/dialect/pagination/LimitHandler.java,13
hibernate-core/src/main/java/org/hibernate/dialect/pagination/AbstractLimitHandler.java,13
hibernate-core/src/main/java/org/hibernate/cfg/CopyIdentifierComponentSecondPass.java,13
hibernate-core/src/main/java/org/hibernate/bytecode/internal/javassist/ReflectionOptimizerImpl.java,13
hibernate-core/src/main/java/org/hibernate/bytecode/internal/javassist/ProxyFactoryFactoryImpl.java,13
hibernate-core/src/main/java/org/hibernate/bytecode/internal/javassist/InstantiationOptimizerAdapter.java,13
hibernate-core/src/main/java/org/hibernate/bytecode/internal/javassist/FieldHandler.java,13
hibernate-core/src/main/java/org/hibernate/bytecode/internal/javassist/FieldFilter.java,13
hibernate-core/src/main/java/org/hibernate/bytecode/internal/javassist/FastClass.java,13
hibernate-core/src/main/java/org/hibernate/bytecode/internal/javassist/BulkAccessorException.java,13
hibernate-core/src/main/java/org/hibernate/bytecode/internal/javassist/BulkAccessor.java,13
hibernate-core/src/main/java/org/hibernate/bytecode/internal/javassist/AccessOptimizerAdapter.java,13
hibernate-core/src/main/java/org/hibernate/action/internal/QueuedOperationCollectionAction.java,13
hibernate-core/src/main/java/org/hibernate/QueryParameterException.java,13
hibernate-core/src/main/java/org/hibernate/MultiTenancyStrategy.java,13
documentation/src/main/docbook/quickstart/tutorials/osgi/unmanaged-native/features.xml,13
documentation/src/main/docbook/quickstart/tutorials/osgi/unmanaged-jpa/features.xml,13
{hibernate-entitymanager => hibernate-core}/src/main/resources/org/hibernate/jpa/orm_2_1.xsd,12
release/src/javadoc/javadoc7-tool-stylesheet.css,12
hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/functional/cluster/NaturalIdInvalidationTestCase.java,12
hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/functional/State.java,12
hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/functional/NaturalIdOnManyToOne.java,12
hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/functional/Citizen.java,12
hibernate-gradle-plugin/src/main/java/org/hibernate/bytecode/enhance/contexts/BaseContext.java,12
hibernate-gradle-plugin/src/main/java/org/hibernate/bytecode/enhance/contexts/AssociationReference.java,12
hibernate-gradle-plugin/src/main/groovy/org/hibernate/bytecode/enhance/plugins/EnhanceTask.groovy,12
hibernate-gradle-plugin/src/main/groovy/org/hibernate/bytecode/enhance/plugins/EnhancePluginConvention.groovy,12
hibernate-gradle-plugin/src/main/groovy/org/hibernate/bytecode/enhance/plugins/EnhancePlugin.java,12
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/onetomany/detached/InheritanceIndexedJoinColumnBidirectionalList.java,12
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/onetomany/detached/IndexedJoinColumnBidirectionalList.java,12
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/strategy/ValidityAuditStrategyManyToManyTest.java,12
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/reventity/trackmodifiedentities/ExtendedRevisionEntityTest.java,12
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/reventity/trackmodifiedentities/DefaultTrackingEntitiesTest.java,12
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/reventity/trackmodifiedentities/AnnotatedTrackingEntitiesTest.java,12
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/reventity/GloballyConfiguredRevListenerTest.java,12
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/query/StoreDeletedData.java,12
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/properties/VersionsProperties.java,12
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/properties/UnversionedOptimisticLockingField.java,12
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/EstonianTableAlias.java,12
hibernate-envers/src/matrix/java/org/hibernate/envers/test/AbstractEntityTest.java,12
hibernate-envers/src/matrix/java/ee/estonia/entities/Parent.java,12
hibernate-envers/src/matrix/java/ee/estonia/entities/Child.java,12
hibernate-envers/src/main/java/org/hibernate/envers/entities/mapper/relation/query/TwoEntityQueryGenerator.java,12
hibernate-envers/src/main/java/org/hibernate/envers/entities/mapper/relation/query/TwoEntityOneAuditedQueryGenerator.java,12
hibernate-envers/src/main/java/org/hibernate/envers/entities/mapper/relation/query/ThreeEntityQueryGenerator.java,12
hibernate-envers/src/main/java/org/hibernate/envers/entities/mapper/relation/query/QueryConstants.java,12
hibernate-envers/src/main/java/org/hibernate/envers/entities/mapper/relation/query/OneEntityQueryGenerator.java,12
